gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,AvgCharges,ChargeDifference,ServiceCoverageRatio,CustomerValue,ContractRisk,EarlyLifecycle,SupportGap,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,-1.4963584457847605,-1.0028591743325903,-1.6151506378172067,0.4873970720321535,0.0,-1.0036566162482317,2,1,1,False,False,False,True,False,False,True
0,0,0,0,-1.1231475939638966,1,0,0,1,1,0,0,0,-0.29393894019632943,-0.8835386448131338,-0.35206385986184835,0.21597849915017472,0.3333333333333333,-0.8889320095550917,2,1,0,False,False,False,False,False,True,False
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,-1.494697645362677,-1.0028372000177617,-1.6143325764325205,0.4902243488330075,0.0,-1.0036346215000158,2,1,1,False,False,False,True,False,False,True
0,0,1,1,-0.6341548141772443,1,0,1,1,1,0,0,1,0.056489948863282576,-0.5382782102257122,0.016427346084540866,0.13555818125921823,0.5,-0.5136356207504432,2,0,0,False,True,False,False,False,False,True
1,0,1,0,1.1995681100227022,1,1,0,1,1,1,1,1,1.3054118662700507,1.8949816193780538,1.4935994899021208,-0.7174267418174654,0.8333333333333334,1.8321922554478205,1,0,0,False,False,True,False,False,True,False
0,0,0,0,-0.8379018057550162,1,0,1,1,1,1,1,1,1.5927303392904908,-0.40304827677032823,1.5440136464440959,0.08657621480339732,0.8333333333333334,-0.41619888615485084,2,0,0,False,True,True,False,False,False,True
0,0,0,0,-0.7564030091239073,1,0,0,0,0,0,0,1,-1.4930368449405937,-0.880088677385039,-1.2886350704761562,-0.6297542345452701,0.0,-0.8889540043033074,2,0,1,False,False,False,True,False,True,False
1,0,1,1,1.607062093178246,1,0,0,0,0,0,0,1,-1.2870975926022434,-0.13790619404808863,-1.0504081243753347,-0.7519184122216205,0.0,-0.18103103823248662,0,0,1,False,True,False,True,False,False,False
1,0,1,0,1.4848138982315828,1,0,1,0,0,1,1,1,1.0180933932496108,1.9523565553956042,1.211111207178796,-0.7193654459094779,0.5,1.8908082594426858,1,0,1,False,False,True,False,True,False,False
1,0,1,0,1.5255632965471373,1,0,1,1,1,1,1,1,0.6576997016574979,1.5890552083338783,0.7857212623405317,-0.4762264674588992,0.8333333333333334,1.598783987382713,0,0,0,False,True,False,False,False,False,False
0,0,1,1,0.7920741268671586,0,1,0,1,0,0,1,0,-0.6892094406521948,-0.011312166320355982,-0.5362820226208813,-0.49313452941117564,0.5,-0.00023420789935586417,1,0,0,True,False,False,False,False,False,False
0,1,0,0,0.09933435550273437,1,1,0,0,0,0,1,0,0.8636389539958481,0.3861592402998886,0.9493809074643482,-0.34068088875129277,0.3333333333333333,0.38863294055438524,2,0,0,False,True,True,False,True,False,False
0,0,0,1,-1.2046463905950056,1,0,0,0,0,0,0,0,-1.4963584457847605,-0.9860048748590315,-1.4646273430349621,-0.03282185932497313,0.0,-0.9861048071720956,2,1,1,False,False,False,True,False,False,True
1,0,1,1,1.607062093178246,1,0,1,0,1,1,1,1,0.46338605227373236,1.506695476356176,0.6269987291226947,-0.5892531716245437,0.6666666666666666,1.488106414361264,0,0,0,False,True,False,False,False,True,False
1,0,0,0,-0.1044126360750375,1,0,0,0,0,0,0,0,-1.5146272504276788,-0.7573841033819737,-1.3309138902541704,-0.5571449021672104,0.0,-0.7564136515554429,0,0,1,False,False,False,True,True,False,False
1,0,1,1,1.2403175083382567,1,1,0,0,0,0,0,1,-0.47662698662551095,0.4040683068852214,-0.2945694831693773,-0.6047269446977112,0.16666666666666666,0.3912503155920546,0,0,0,False,False,False,False,False,False,False
0,0,0,0,-1.1231475939638966,0,1,0,1,1,0,0,0,-0.8303774765292896,-0.9134237129800695,-0.7229183542528861,-0.3287434978143532,0.5,-0.9244535279234622,2,1,0,True,False,False,False,False,False,True
0,0,0,0,-0.9194006023861249,1,0,0,0,0,0,0,0,-1.494697645362677,-0.9301461665646562,-1.3900350185949464,-0.2849635449284027,0.0,-0.9244535279234622,2,1,1,False,False,False,True,False,True,False
1,0,1,0,-0.30815962765280935,1,0,0,1,0,0,0,1,0.3188964155524703,-0.22154043628585127,0.3210118763383569,-0.023687580429907658,0.16666666666666666,-0.1920284123403414,2,0,1,False,False,True,False,False,True,False
1,0,0,0,0.34383074539606057,1,0,0,0,0,0,0,1,-1.3336000044205805,-0.5887312370722447,-1.1918623041981922,-0.42137047109947273,0.0,-0.5642455363947905,1,0,1,False,True,False,True,False,False,True
0,0,1,1,0.4660789403427237,1,0,0,0,0,0,0,0,-1.4747680402976753,-0.6046626153230009,-1.2682017150008853,-0.6381732365744798,0.0,-0.6137117251319207,1,0,1,False,False,False,True,False,False,False
1,0,1,1,0.34383074539606057,1,1,1,1,1,0,1,0,0.4949412602933183,0.4501923937105139,0.6499055151625096,-0.5609840921702127,0.8333333333333334,0.42861939281054484,2,0,0,False,True,False,False,True,False,False
0,1,1,0,-0.38965842428391806,1,0,1,1,0,1,1,1,1.3103942675363012,-0.05141529088260423,1.0373452302454576,0.8763832385496434,0.6666666666666666,0.04434914673388692,2,0,1,False,True,True,False,False,True,False
1,1,1,0,-0.5119066192305812,1,0,0,0,0,1,1,1,0.8636389539958481,-0.19440215747249423,0.9559383836431813,-0.3633439805676614,0.3333333333333333,-0.2118236857344797,1,0,1,False,False,True,False,False,False,False
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,1,0.335504419773305,-0.9786215050766123,-0.7128289305084241,3.605883383374059,0.0,-0.9793964089663042,2,1,1,False,True,True,False,False,True,False
0,0,0,0,1.2403175083382567,1,1,1,1,1,1,0,0,1.3120550679583847,1.88493935750137,1.4282422285613054,-0.46892930585669507,0.8333333333333334,1.883615976776149,1,0,0,False,True,True,False,True,False,False
1,1,0,1,-0.1044126360750375,1,0,0,0,1,1,1,1,1.2057638409450426,0.2956250632059364,1.1982152422721868,-0.035831541080721355,0.5,0.324408275764514,2,0,0,False,True,True,False,False,True,False
1,1,0,0,-0.5934054158616899,1,0,1,0,1,0,0,1,0.6792901071445833,-0.3498264862553884,0.65186968259742,0.05988305893460731,0.3333333333333333,-0.3358300761746489,2,0,0,False,True,True,False,False,True,False
1,0,0,0,-0.43040782259947247,1,0,0,0,0,0,0,0,-1.466464038187258,-0.8135724263987785,-1.3004104120307973,-0.4985849809960864,0.0,-0.8106527006553821,1,0,1,False,False,False,True,False,False,False
0,0,0,0,0.09933435550273437,1,0,0,0,0,0,0,0,-1.519609651693929,-0.7136991655026589,-1.3253751162195035,-0.5932509496275782,0.0,-0.7160532885796163,0,0,1,False,False,False,True,False,False,True
1,0,1,0,0.9550717201293761,1,1,1,1,0,1,1,1,1.3485926772442207,1.6554615877459955,1.5423223238511952,-0.738797836632942,0.8333333333333334,1.5889303401820751,1,0,0,False,False,True,False,True,False,False
0,0,1,1,1.4440644999160286,1,1,0,0,1,1,1,1,1.1476358261721211,1.9188676995967737,1.2206650801782528,-0.31132911172213784,0.6666666666666666,1.9653924506421558,0,0,0,False,False,True,False,False,True,False
1,0,0,0,-0.2266608310217006,1,1,1,0,0,0,0,1,-0.27567013555341113,-0.2851780520295613,-0.009822036282807782,-0.9046328557025802,0.3333333333333333,-0.33899731991771104,2,0,0,False,False,False,False,False,False,True
0,0,1,1,0.6698259319204956,0,1,0,0,0,0,1,1,-0.856950283282625,-0.20378518990431885,-0.7385815028983427,-0.3650834289613295,0.3333333333333333,-0.1674822733316096,2,0,0,True,False,False,False,False,True,False
0,0,0,1,-0.715653610808353,1,0,0,0,0,0,0,1,-1.3352608048426642,-0.8691674429152103,-1.278620635691957,-0.12718222255347345,0.0,-0.8487915940614221,2,0,1,False,True,False,True,False,True,False
0,1,0,0,-1.1231475939638966,0,0,0,1,1,1,0,0,-0.6510110309442751,-0.9172472437602509,-0.7703659145646807,0.445930345619629,0.5,-0.9125763638869793,2,1,0,True,False,False,False,True,False,False
1,1,0,0,1.607062093178246,1,1,1,1,1,1,1,1,1.7388807764338359,2.6959893435112448,1.840015667807128,-0.43882655389143943,1.0,2.7043280116971267,0,0,0,False,True,True,False,True,False,False
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,-1.5212704521160125,-1.0031887890550197,-1.6274215585874983,0.44498792001934423,0.0,-1.0039865374714674,2,1,1,False,False,False,True,False,True,False
1,0,0,0,-0.9194006023861249,1,0,0,0,0,0,0,1,-1.345225607375165,-0.8928997029301298,-1.1379233736780443,-0.647369025765136,0.0,-0.9046582545293239,2,1,1,False,True,False,True,False,False,True
1,0,1,0,0.09933435550273437,1,0,1,0,1,0,0,0,-0.27068773428716075,-0.19369897939797814,-0.2498970824854936,-0.05795320866589703,0.3333333333333333,-0.1371515155421465,2,0,0,False,False,False,False,False,True,False
1,0,0,0,0.3030813470805062,1,1,1,0,0,1,0,0,0.0033443353566112994,0.12488463698748768,0.1223518851059983,-0.41147007672714503,0.5,0.13305396628784272,2,0,0,False,False,False,False,False,False,True
1,0,0,0,-0.9194006023861249,1,0,0,0,0,0,0,1,-1.4648032377651747,-0.9030738106957852,-1.206789268425257,-0.816491583488945,0.0,-0.9204944732446346,2,1,1,False,False,False,True,False,False,True
1,0,0,0,0.1808331521338431,1,0,0,0,1,1,1,0,1.1725478325033731,0.544769844732934,1.1080034883534562,0.16285545610254892,0.5,0.6200616812800789,2,0,0,False,True,True,False,True,False,False
0,1,1,0,0.8735729234982674,0,0,0,0,0,0,0,1,-1.3302784035764135,-0.4118380027017799,-1.129594021397604,-0.6252648616857324,0.0,-0.4197620353657958,2,0,1,True,False,False,False,False,False,False
0,0,0,0,-1.2046463905950056,1,0,0,0,0,1,1,0,0.8536741514633475,-0.9071830075687387,0.0025657503995818575,2.8976505447601455,0.3333333333333333,-0.8927371009964095,2,1,1,False,False,True,False,False,False,True
1,0,1,1,-0.8379018057550162,1,0,0,0,0,0,0,0,-1.501340847051011,-0.9107208722561482,-1.3636282259256378,-0.3988454636201421,0.0,-0.9079134772652488,1,0,1,False,False,False,True,False,False,False
1,0,0,0,0.832823525182713,1,0,0,0,0,0,0,0,-1.537878456336847,-0.569635557486166,-1.3321316972856148,-0.6320998271504231,0.0,-0.5764526216545092,0,0,1,False,False,False,True,False,False,True
1,1,1,0,1.5663126948626918,1,0,1,1,0,1,1,1,1.136010223217537,2.158717345951261,1.3369374884593943,-0.7527564824757556,0.6666666666666666,2.085835691871381,0,0,1,False,False,True,False,False,True,False
0,1,0,0,-1.2861451872261143,1,0,0,0,0,0,0,1,0.22090919064954603,-0.9801377327997876,-0.7692751660517657,3.4108012841151374,0.0,-0.9809140465931881,2,1,1,False,False,True,False,False,True,False
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,-1.5063232483172613,-1.002991020221562,-1.6200590061253235,0.47043341122702975,0.0,-1.0037885847375259,2,1,1,False,False,False,True,False,False,True
1,0,1,0,-0.5934054158616899,0,0,0,1,0,1,0,1,-0.8619326845488756,-0.7172370301900682,-0.7879183544501388,-0.21153551394737324,0.3333333333333333,-0.7032303503698577,2,0,1,True,False,False,False,False,True,False
0,0,0,0,-1.1231475939638966,1,0,1,0,0,0,0,1,-0.45337578071634227,-0.8963496703582247,-0.5110404556191828,0.2225754783521669,0.16666666666666666,-0.8994894886986322,2,1,1,False,False,False,False,False,True,False
1,0,1,0,0.9143223218138218,1,0,1,1,0,1,0,1,0.9782341831196075,1.2179310051931602,1.022805163015263,-0.20427600246247418,0.5,1.272711845084822,2,0,1,False,True,True,False,True,False,False
1,0,1,1,1.607062093178246,1,0,0,0,0,0,0,1,-1.3601728111739162,-0.2604789221621821,-1.1754258340679136,-0.5686489078155812,0.0,-0.2507104005798538,0,0,1,False,True,False,True,False,False,False
0,1,0,0,-1.0008993990172337,1,0,0,0,0,0,0,1,0.16444197629870802,-0.7643279868678206,0.10432349708359342,0.19932898021181217,0.0,-0.7662672987560808,2,1,1,False,False,True,False,True,False,False
1,1,1,0,1.607062093178246,1,1,1,1,0,1,1,1,1.5744615346475728,2.5248533796258807,1.6654660222198556,-0.39537169676050526,0.8333333333333334,2.5475494464155513,0,0,0,False,True,True,False,False,True,False
1,0,1,1,-0.022913839443928746,1,1,1,1,1,0,1,0,0.28568040711080095,0.006596900264976796,0.35580713528093827,-0.2570334771381486,0.8333333333333334,0.023608099166472978,0,0,0,False,False,False,False,False,False,True
1,0,0,0,-1.1231475939638966,1,0,0,0,0,0,0,0,-1.5096448491614283,-0.9678540908105839,-1.3983643708753868,-0.3070677090078059,0.0,-0.9694327880245879,1,1,1,False,False,False,True,False,True,False
0,0,0,0,-0.5526560175461356,1,0,0,1,1,0,0,1,-0.33213734990424915,-0.5517045165860046,-0.22935465215893114,-0.33816775381719993,0.3333333333333333,-0.5527422830779745,2,0,0,False,False,False,False,True,False,False
1,0,0,0,-1.163896992279451,1,0,0,0,0,0,0,1,-1.3186528006218294,-0.9602290035650497,-1.1761788987946384,-0.42468242392333044,0.0,-0.967915150397704,0,1,1,False,True,False,True,True,False,False
0,0,1,0,-0.8379018057550162,1,0,0,0,0,0,0,0,-1.501340847051011,-0.9227408224674083,-1.4324712378369155,-0.1609192466867405,0.0,-0.9079134772652488,1,0,1,False,False,False,True,False,False,False
1,0,0,1,-0.06366323775948311,1,0,0,0,0,0,0,0,-1.49137604451851,-0.7526596256938184,-1.3390037916491007,-0.4500218922509838,0.0,-0.7383339685221298,1,0,1,False,False,False,True,True,False,False
0,0,0,0,1.3625657032849199,1,0,1,0,1,1,1,1,1.3037510658479672,2.0035127603166534,1.4091246223960476,-0.43113030295572663,0.6666666666666666,2.014264781177462,1,0,0,False,True,True,False,False,True,False
0,1,0,0,-0.5526560175461356,1,0,0,1,0,1,1,1,1.0263973953600283,-0.230264239272817,0.9673055413599152,0.15151658809070384,0.5,-0.21089990630941985,2,0,1,False,False,True,False,True,False,False
0,0,0,0,-0.715653610808353,1,0,0,0,0,0,0,0,-1.5030016474730943,-0.8746829959371962,-1.3042873116364837,-0.6095863266991789,0.0,-0.8821136376082218,2,0,1,False,False,False,True,False,False,True
1,1,0,0,1.0773199150760393,1,0,1,0,0,0,0,1,0.4716900543841497,1.0057689955227456,0.5619015878223005,-0.3360001749365456,0.16666666666666666,1.0431086684610325,0,0,1,False,True,True,False,True,False,False
1,0,0,0,-1.041648797332788,1,0,0,0,0,0,0,0,-1.4863936432522598,-0.9548672707468641,-1.4132939911459081,-0.17630615696831112,0.0,-0.9500774095947636,1,1,1,False,False,False,True,False,False,True
0,0,1,1,-0.9601500007016792,1,0,1,1,0,1,1,1,1.2489446519192127,-0.6170781032011764,0.9961013021008662,0.8097066273295024,0.6666666666666666,-0.6062335107385796,2,1,1,False,True,True,False,True,False,False
0,0,0,0,0.01783555887162562,1,0,0,0,0,0,0,0,0.10797476194787,-0.05743625314564854,0.1480122524709805,-0.14391720655852852,0.0,-0.02167908740967247,2,0,1,False,False,True,False,False,True,False
1,1,1,0,-0.1044126360750375,1,0,1,0,0,1,0,1,0.8320837459762621,0.14299147240627805,0.8316181856251063,-0.04112128477264005,0.3333333333333333,0.17594372530847593,2,0,1,False,True,True,False,False,True,False
1,0,1,1,0.6290765336049412,1,1,0,1,0,1,1,1,1.1526182274383718,1.1757842693518492,1.3822429708030108,-0.8527898310991651,0.6666666666666666,1.0927288204356727,1,0,0,False,False,True,False,False,False,False
0,1,1,0,1.0773199150760393,0,0,1,0,0,1,1,1,-0.48991339000217865,0.3057112737122771,-0.3068250652887063,-0.6076072329385805,0.5,0.2917460746641856,2,0,1,True,False,False,False,False,True,False
0,0,1,1,0.3030813470805062,0,0,1,1,1,1,1,0,-0.15609250516340156,0.06445527120875745,0.01261194325786125,-0.5750383833521587,0.8333333333333334,0.048594133139518866,1,0,0,True,False,False,False,False,False,True
0,0,1,0,0.09933435550273437,1,1,1,1,0,0,0,0,-0.13284129925423294,-0.0753233454161528,-0.005069489190822127,-0.43476637784637545,0.5,-0.07325677197551086,2,0,0,False,False,False,False,False,False,True
0,1,1,0,1.4033151016004741,1,1,1,0,0,0,0,0,0.6261444936379119,1.4445740883356415,0.7478437324775921,-0.45275561945181025,0.3333333333333333,1.4588753939825858,2,0,0,False,True,True,False,False,False,False
0,0,0,0,0.5883271352893868,1,1,1,0,0,1,0,0,0.9898597860741917,0.9818169923595398,1.1506126461334558,-0.6064056402982186,0.5,0.9475634822119907,1,0,0,False,True,True,False,False,False,False
0,0,1,1,-0.06366323775948311,0,1,0,1,1,1,1,0,-0.16771810811798565,-0.1991046608458209,-0.05101727029735864,-0.3947132898342781,0.8333333333333334,-0.1949097243565992,1,0,0,True,False,False,False,False,True,False
1,1,1,0,1.3625657032849199,1,0,1,0,0,1,1,1,1.1891558367242079,1.9288660128438,1.3261707560145928,-0.5346001942347393,0.5,1.9141006978031223,2,0,1,False,True,True,False,False,True,False
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,1,-0.48327018831384466,-0.9894548422871265,-1.1161331931586778,2.212035920553063,0.0,-0.990239819836649,2,1,1,False,True,False,False,False,True,False
1,0,1,0,0.26233194876495186,0,1,0,1,0,1,1,0,-0.30224294230674675,-0.051635034030890516,-0.15462474466785478,-0.49465752474446595,0.6666666666666666,-0.053417509084941084,2,0,0,True,False,False,False,False,True,False
0,1,0,0,-0.6749042124927986,1,0,0,0,0,0,1,1,0.4567428505853984,-0.4762227451496634,0.40339176826681566,0.16092975673354806,0.16666666666666666,-0.4581648657504243,2,0,1,False,False,True,False,False,True,False
1,0,1,1,-1.2861451872261143,1,0,0,0,0,0,0,1,-1.5146272504276788,-1.0031008917957052,-1.624149313048754,0.45629702722276,0.0,-1.0038985584786044,2,1,1,False,False,False,True,False,False,True
1,0,0,0,-1.0008993990172337,1,0,0,0,0,0,0,1,-1.4714464394535083,-0.9511536115408258,-1.441267145716703,-0.028738015057072942,0.0,-0.9395859146958704,2,1,1,False,False,False,True,False,False,True
1,0,0,0,-1.2861451872261143,1,1,0,0,0,0,0,1,-0.5497022051971834,-0.9903338148802716,-1.1488556485461223,2.098944848518905,0.16666666666666666,-0.9911196097652774,2,1,0,False,False,False,False,False,False,False
0,0,0,0,1.3218163049693654,1,0,0,0,0,0,0,1,-1.5096448491614283,-0.4760469506310343,-1.3373568233689468,-0.5179140183078537,0.0,-0.4534359948840468,0,0,1,False,False,False,True,True,False,False
1,0,1,0,1.607062093178246,1,1,1,1,1,1,1,1,1.6159815451996595,2.5845795673300946,1.7263835795781255,-0.464543153833452,1.0,2.587139993203828,0,0,0,False,True,True,False,False,False,False
1,0,0,0,-0.3489090259683637,1,1,0,0,0,1,1,1,0.9832165843858577,-0.008213787929519187,1.0468538304067927,-0.2704262016687405,0.5,-0.013694993807370139,2,0,0,False,False,True,False,False,True,False
0,0,1,0,-0.3489090259683637,1,0,0,0,0,1,1,1,0.9300709708791869,-0.023639756939216827,1.0009115030428208,-0.29259205178743525,0.3333333333333333,-0.030586960437034752,2,0,1,False,True,True,False,False,True,False
1,0,1,0,0.6698259319204956,1,0,0,0,0,0,0,0,-1.5279136538043463,-0.6078708652879807,-1.34031473501806,-0.5698913604151895,0.0,-0.6028903090097918,1,0,1,False,False,False,True,True,False,False
1,0,1,1,0.22158255044939748,1,1,1,0,1,1,1,0,0.5082276636699858,0.33260783506251934,0.6247643612521927,-0.428858094275361,0.8333333333333334,0.3298629733220099,1,0,0,False,False,False,False,True,False,False
1,0,1,1,1.1995681100227022,1,0,0,0,0,0,0,0,-1.4847328428301763,-0.4419867626466591,-1.2683315660143275,-0.6716517840893537,0.0,-0.4587807187004641,0,0,1,False,False,False,True,False,False,False
0,0,0,0,1.5663126948626918,1,1,1,1,1,1,1,1,1.704003967570083,2.6403064297354977,1.8349550803144177,-0.5400824386781857,1.0,2.6199121680452344,1,0,0,False,True,True,False,False,False,False
1,0,1,1,1.607062093178246,1,1,1,0,0,1,0,1,0.9998245886066923,1.9958437244414615,1.1259041105778418,-0.4870839086019039,0.5,1.9996162788658,0,0,0,False,True,True,False,False,True,False
0,0,0,0,-1.2046463905950056,1,0,0,0,0,1,0,0,0.47335085480623307,-0.8940203929863899,0.24757513511307286,0.7559883681132781,0.16666666666666666,-0.9078474930206017,2,1,1,False,False,True,False,False,True,False
0,0,1,1,-1.041648797332788,1,0,0,0,0,0,0,0,-1.4863936432522598,-0.9481870790389608,-1.3511213259097639,-0.3911791938332111,0.0,-0.9500774095947636,2,1,1,False,False,False,True,False,False,True
1,0,0,0,-0.1859114327061462,1,0,0,0,1,0,0,1,-0.33545895074841614,-0.35013412666298915,-0.24320527767206487,-0.3016081400130546,0.16666666666666666,-0.3362259816425317,2,0,0,False,True,False,False,True,False,False
0,0,1,0,0.5475777369738324,1,0,1,1,0,1,0,1,0.9848773848079415,0.8836577280200532,1.060902207104832,-0.3133238108650139,0.5,0.9028261643412384,1,0,1,False,True,True,False,False,True,False
1,0,1,0,-0.6749042124927986,1,0,1,0,0,1,1,1,1.1625830299708724,-0.33712533228444075,1.0126068935683565,0.4586253728234631,0.5,-0.3086005778836008,2,0,1,False,True,True,False,False,True,False
